bpmag-Gmag,bpmag-rpmag,bpmag-Jmag,bpmag-Hmag,bpmag-Kmag,bpmag-W1mag,bpmag-W2mag,Gmag-rpmag,Gmag-Jmag,Gmag-Hmag,Gmag-Kmag,Gmag-W1mag,Gmag-W2mag,rpmag-Jmag,rpmag-Hmag,rpmag-Kmag,rpmag-W1mag,rpmag-W2mag,Jmag-Hmag,Jmag-Kmag,Jmag-W1mag,Jmag-W2mag,Hmag-Kmag,Hmag-W1mag,Hmag-W2mag,Kmag-W1mag,Kmag-W2mag,W1mag-W2mag,class
0.2711,0.6532,1.0970,1.3020,1.3450,1.3770,1.3500,0.3821,0.8259,1.0309,1.0739,1.1059,1.0789,0.4437,0.6487,0.6917,0.7237,0.6967,0.2050,0.2480,0.2800,0.2530,0.0430,0.0750,0.0480,0.0320,0.0050,-0.0270,S
0.0912,0.2314,0.4442,0.4572,0.4872,0.5322,0.4992,0.1402,0.3531,0.3661,0.3961,0.4411,0.4081,0.2128,0.2258,0.2558,0.3008,0.2678,0.0130,0.0430,0.0880,0.0550,0.0300,0.0750,0.0420,0.0450,0.0120,-0.0330,S
0.0223,0.0179,0.0808,0.0618,0.0748,-0.1672,0.0098,-0.0044,0.0584,0.0394,0.0524,-0.1896,-0.0126,0.0628,0.0438,0.0568,-0.1852,-0.0082,-0.0190,-0.0060,-0.2480,-0.0710,0.0130,-0.2290,-0.0520,-0.2420,-0.0650,0.1770,S
0.3542,0.8381,1.4982,1.7642,1.7832,1.8752,1.8222,0.4839,1.1440,1.4100,1.4290,1.5210,1.4680,0.6601,0.9261,0.9451,1.0371,0.9841,0.2660,0.2850,0.3770,0.3240,0.0190,0.1110,0.0580,0.0920,0.0390,-0.0530,S
0.6243,1.3515,2.3493,2.8793,3.0033,3.1003,3.0173,0.7272,1.7250,2.2550,2.3790,2.4760,2.3930,0.9978,1.5278,1.6518,1.7488,1.6658,0.5300,0.6540,0.7510,0.6680,0.1240,0.2210,0.1380,0.0970,0.0140,-0.0830,S
0.0418,0.0934,0.1685,0.1605,0.2085,0.2265,0.1895,0.0516,0.1267,0.1187,0.1667,0.1847,0.1477,0.0751,0.0671,0.1151,0.1331,0.0961,-0.0080,0.0400,0.0580,0.0210,0.0480,0.0660,0.0290,0.0180,-0.0190,-0.0370,S
0.0097,-0.0068,0.0251,-0.0089,-0.0049,0.0031,-0.0239,-0.0165,0.0154,-0.0186,-0.0146,-0.0066,-0.0336,0.0319,-0.0021,0.0019,0.0099,-0.0171,-0.0340,-0.0300,-0.0220,-0.0490,0.0040,0.0120,-0.0150,0.0080,-0.0190,-0.0270,S
0.1820,0.4609,0.7566,0.8756,0.9186,0.9646,0.9466,0.2789,0.5746,0.6936,0.7366,0.7826,0.7646,0.2957,0.4147,0.4577,0.5037,0.4857,0.1190,0.1620,0.2080,0.1900,0.0430,0.0890,0.0710,0.0460,0.0280,-0.0180,S
0.1924,0.4829,0.8108,0.9378,1.0168,1.0598,1.0528,0.2905,0.6184,0.7454,0.8244,0.8674,0.8604,0.3279,0.4549,0.5339,0.5769,0.5699,0.1270,0.2060,0.2490,0.2420,0.0790,0.1220,0.1150,0.0430,0.0360,-0.0070,S
0.3014,0.7265,1.1963,1.3883,1.5163,1.5413,1.5063,0.4251,0.8950,1.0870,1.2150,1.2400,1.2050,0.4698,0.6618,0.7898,0.8148,0.7798,0.1920,0.3200,0.3450,0.3100,0.1280,0.1530,0.1180,0.0250,-0.0100,-0.0350,S
0.1854,0.4543,0.8593,0.9703,1.0343,1.0393,1.1633,0.2690,0.6740,0.7850,0.8490,0.8540,0.9780,0.4050,0.5160,0.5800,0.5850,0.7090,0.1110,0.1750,0.1800,0.3040,0.0640,0.0690,0.1930,0.0050,0.1290,0.1240,S
0.1279,0.3234,0.5385,0.6095,0.6895,0.7145,0.6885,0.1956,0.4106,0.4816,0.5616,0.5866,0.5606,0.2150,0.2860,0.3660,0.3910,0.3650,0.0710,0.1510,0.1760,0.1500,0.0800,0.1050,0.0790,0.0250,-0.0010,-0.0260,S
0.1972,0.4943,0.8521,0.9431,1.0191,1.0431,1.0251,0.2970,0.6548,0.7458,0.8218,0.8458,0.8278,0.3578,0.4488,0.5248,0.5488,0.5308,0.0910,0.1670,0.1910,0.1730,0.0760,0.1000,0.0820,0.0240,0.0060,-0.0180,S
0.0941,0.2241,0.4421,0.4461,0.4801,0.5051,0.4821,0.1300,0.3481,0.3521,0.3861,0.4111,0.3881,0.2180,0.2220,0.2560,0.2810,0.2580,0.0040,0.0380,0.0630,0.0400,0.0340,0.0590,0.0360,0.0250,0.0020,-0.0230,S
0.1258,0.3405,0.5543,0.6343,0.7393,1.0133,1.0153,0.2147,0.4285,0.5085,0.6135,0.8875,0.8895,0.2138,0.2938,0.3988,0.6728,0.6748,0.0800,0.1850,0.4590,0.4610,0.1050,0.3790,0.3810,0.2740,0.2760,0.0020,S
0.0788,0.1995,0.3711,0.3751,0.4191,0.4421,0.4131,0.1207,0.2923,0.2963,0.3403,0.3633,0.3343,0.1716,0.1756,0.2196,0.2426,0.2136,0.0040,0.0480,0.0710,0.0420,0.0440,0.0670,0.0380,0.0230,-0.0060,-0.0290,S
0.0401,0.0646,0.1819,0.1579,0.1679,0.2009,0.1819,0.0245,0.1418,0.1178,0.1278,0.1608,0.1418,0.1173,0.0933,0.1033,0.1363,0.1173,-0.0240,-0.0140,0.0190,0.0000,0.0100,0.0430,0.0240,0.0330,0.0140,-0.0190,S
0.2270,0.6128,0.9919,1.2279,1.2849,1.3539,1.3299,0.3859,0.7649,1.0009,1.0579,1.1269,1.1029,0.3790,0.6150,0.6720,0.7410,0.7170,0.2360,0.2930,0.3620,0.3380,0.0570,0.1260,0.1020,0.0690,0.0450,-0.0240,S
0.1609,0.4058,0.7280,0.8280,0.8890,0.9280,0.9120,0.2449,0.5672,0.6672,0.7282,0.7672,0.7512,0.3223,0.4223,0.4833,0.5223,0.5063,0.1000,0.1610,0.2000,0.1840,0.0610,0.1000,0.0840,0.0390,0.0230,-0.0160,S
0.1740,0.4367,0.6992,0.7832,0.8772,0.9172,0.9212,0.2627,0.5252,0.6092,0.7032,0.7432,0.7472,0.2625,0.3465,0.4405,0.4805,0.4845,0.0840,0.1780,0.2180,0.2220,0.0940,0.1340,0.1380,0.0400,0.0440,0.0040,S
0.0093,-0.0245,-0.0396,-0.1066,-0.0716,-0.0726,-0.0136,-0.0338,-0.0489,-0.1159,-0.0809,-0.0819,-0.0229,-0.0151,-0.0821,-0.0471,-0.0481,0.0109,-0.0670,-0.0320,-0.0330,0.0260,0.0350,0.0340,0.0930,-0.0010,0.0580,0.0590,S
0.9062,1.8123,3.1466,3.9036,4.0906,4.2886,4.0546,0.9061,2.2404,2.9974,3.1844,3.3824,3.1484,1.3343,2.0913,2.2783,2.4763,2.2423,0.7570,0.9440,1.1420,0.9080,0.1870,0.3850,0.1510,0.1980,-0.0360,-0.2340,S
0.3073,0.7732,1.3410,1.4960,1.5750,1.6220,1.6090,0.4659,1.0337,1.1887,1.2677,1.3147,1.3017,0.5679,0.7229,0.8019,0.8489,0.8359,0.1550,0.2340,0.2810,0.2680,0.0790,0.1260,0.1130,0.0470,0.0340,-0.0130,S
0.1995,0.5034,0.8331,0.9721,1.0361,1.0861,1.0701,0.3040,0.6337,0.7727,0.8367,0.8867,0.8707,0.3297,0.4687,0.5327,0.5827,0.5667,0.1390,0.2030,0.2530,0.2370,0.0640,0.1140,0.0980,0.0500,0.0340,-0.0160,S
0.0676,0.2235,0.3560,0.4170,0.4280,0.4420,0.3920,0.1559,0.2884,0.3494,0.3604,0.3744,0.3244,0.1325,0.1935,0.2045,0.2185,0.1685,0.0610,0.0720,0.0860,0.0360,0.0110,0.0250,-0.0250,0.0140,-0.0360,-0.0500,S
0.3280,0.8064,1.3905,1.5695,1.6715,1.7025,1.7005,0.4784,1.0625,1.2415,1.3435,1.3745,1.3725,0.5841,0.7631,0.8651,0.8961,0.8941,0.1790,0.2810,0.3120,0.3100,0.1020,0.1330,0.1310,0.0310,0.0290,-0.0020,S
0.0922,0.2123,0.3971,0.4031,0.4411,0.5111,0.4791,0.1201,0.3049,0.3109,0.3489,0.4189,0.3869,0.1848,0.1908,0.2288,0.2988,0.2668,0.0060,0.0440,0.1140,0.0820,0.0380,0.1080,0.0760,0.0700,0.0380,-0.0320,S
0.2647,0.6431,1.0609,1.2659,1.3249,1.3829,1.3499,0.3783,0.7961,1.0011,1.0601,1.1181,1.0851,0.4178,0.6228,0.6818,0.7398,0.7068,0.2050,0.2640,0.3220,0.2890,0.0590,0.1170,0.0840,0.0580,0.0250,-0.0330,S
0.0233,0.0315,0.0935,0.0445,0.0935,0.1515,0.1045,0.0082,0.0702,0.0212,0.0702,0.1282,0.0812,0.0620,0.0130,0.0620,0.1200,0.0730,-0.0490,0.0000,0.0580,0.0110,0.0490,0.1070,0.0600,0.0580,0.0110,-0.0470,S
0.1713,0.4518,0.7850,0.9310,0.9550,1.0260,1.0360,0.2805,0.6138,0.7598,0.7838,0.8548,0.8648,0.3332,0.4792,0.5032,0.5742,0.5842,0.1460,0.1700,0.2410,0.2510,0.0240,0.0950,0.1050,0.0710,0.0810,0.0100,S
0.5108,1.1558,1.8815,2.0435,2.1195,2.2265,2.1705,0.6450,1.3707,1.5327,1.6087,1.7157,1.6597,0.7257,0.8877,0.9637,1.0707,1.0147,0.1620,0.2380,0.3450,0.2890,0.0760,0.1830,0.1270,0.1070,0.0510,-0.0560,S
0.0146,0.0196,0.0553,0.0143,0.0473,0.0593,0.0263,0.0050,0.0407,-0.0003,0.0327,0.0447,0.0117,0.0356,-0.0054,0.0276,0.0396,0.0066,-0.0410,-0.0080,0.0040,-0.0290,0.0330,0.0450,0.0120,0.0120,-0.0210,-0.0330,S
0.0787,0.2043,0.3923,0.3223,0.4373,0.4623,0.4223,0.1256,0.3136,0.2436,0.3586,0.3836,0.3436,0.1880,0.1180,0.2330,0.2580,0.2180,-0.0700,0.0450,0.0700,0.0300,0.1150,0.1400,0.1000,0.0250,-0.0150,-0.0400,S
0.2706,0.6711,1.0459,1.2719,1.4159,1.4879,1.4419,0.4005,0.7753,1.0013,1.1453,1.2173,1.1713,0.3749,0.6009,0.7449,0.8169,0.7709,0.2260,0.3700,0.4420,0.3960,0.1440,0.2160,0.1700,0.0720,0.0260,-0.0460,S
0.2184,0.5444,0.8884,1.0654,1.1074,1.1484,1.1334,0.3260,0.6700,0.8470,0.8890,0.9300,0.9150,0.3440,0.5210,0.5630,0.6040,0.5890,0.1770,0.2190,0.2600,0.2450,0.0420,0.0830,0.0680,0.0410,0.0260,-0.0150,S
0.2993,0.7256,1.1899,1.4529,1.5189,1.5689,1.5299,0.4262,0.8905,1.1535,1.2195,1.2695,1.2305,0.4643,0.7273,0.7933,0.8433,0.8043,0.2630,0.3290,0.3790,0.3400,0.0660,0.1160,0.0770,0.0500,0.0110,-0.0390,S
0.2113,0.5415,0.9549,1.0269,1.1389,1.1619,1.1619,0.3302,0.7435,0.8155,0.9275,0.9505,0.9505,0.4134,0.4854,0.5974,0.6204,0.6204,0.0720,0.1840,0.2070,0.2070,0.1120,0.1350,0.1350,0.0230,0.0230,0.0000,S
0.1915,0.4814,0.7869,0.9179,0.9639,0.9969,0.9809,0.2899,0.5954,0.7264,0.7724,0.8054,0.7894,0.3055,0.4365,0.4825,0.5155,0.4995,0.1310,0.1770,0.2100,0.1940,0.0460,0.0790,0.0630,0.0330,0.0170,-0.0160,S
0.2657,0.6521,1.0814,1.2734,1.3594,1.3844,1.3764,0.3864,0.8157,1.0077,1.0937,1.1187,1.1107,0.4293,0.6213,0.7073,0.7323,0.7243,0.1920,0.2780,0.3030,0.2950,0.0860,0.1110,0.1030,0.0250,0.0170,-0.0080,S
0.3698,0.8769,1.4417,1.7737,1.8427,1.8817,1.8447,0.5070,1.0719,1.4039,1.4729,1.5119,1.4749,0.5649,0.8969,0.9659,1.0049,0.9679,0.3320,0.4010,0.4400,0.4030,0.0690,0.1080,0.0710,0.0390,0.0020,-0.0370,S
0.2462,0.6093,1.0257,1.2096,1.2367,1.2797,1.2516,0.3631,0.7795,0.9635,0.9905,1.0335,1.0055,0.4164,0.6004,0.6274,0.6704,0.6424,0.1840,0.2110,0.2540,0.2260,0.0270,0.0700,0.0420,0.0430,0.0150,-0.0280,S
0.0424,0.0956,0.1444,0.1434,0.1754,0.2074,0.1824,0.0533,0.1020,0.1010,0.1330,0.1650,0.1400,0.0488,0.0478,0.0798,0.1118,0.0868,-0.0010,0.0310,0.0630,0.0380,0.0320,0.0640,0.0390,0.0320,0.0070,-0.0250,S
0.3334,0.7871,1.3518,1.5978,1.6778,1.6918,1.7078,0.4537,1.0184,1.2644,1.3444,1.3584,1.3744,0.5648,0.8108,0.8908,0.9048,0.9208,0.2460,0.3260,0.3400,0.3560,0.0800,0.0940,0.1100,0.0140,0.0300,0.0160,S
0.0424,0.0937,0.1958,0.2038,0.2428,0.2658,0.2378,0.0512,0.1534,0.1614,0.2004,0.2234,0.1954,0.1021,0.1101,0.1491,0.1721,0.1441,0.0080,0.0470,0.0700,0.0420,0.0390,0.0620,0.0340,0.0230,-0.0050,-0.0280,S
0.1663,0.4182,0.6783,0.7603,0.8433,0.8463,0.8403,0.2519,0.5121,0.5941,0.6771,0.6801,0.6741,0.2601,0.3421,0.4251,0.4281,0.4221,0.0820,0.1650,0.1680,0.1620,0.0830,0.0860,0.0800,0.0030,-0.0030,-0.0060,S
0.1999,0.5099,0.8593,1.0223,1.0523,1.0883,1.0653,0.3099,0.6594,0.8224,0.8524,0.8884,0.8654,0.3495,0.5125,0.5425,0.5785,0.5555,0.1630,0.1930,0.2290,0.2060,0.0300,0.0660,0.0430,0.0360,0.0130,-0.0230,S
0.2046,0.5335,0.9003,1.0663,1.0843,1.1403,1.1203,0.3289,0.6957,0.8617,0.8797,0.9357,0.9157,0.3668,0.5328,0.5508,0.6068,0.5868,0.1660,0.1840,0.2400,0.2200,0.0180,0.0740,0.0540,0.0560,0.0360,-0.0200,S
-0.0005,-0.0331,-0.0701,-0.0771,-0.0641,-0.0241,-0.0441,-0.0326,-0.0696,-0.0766,-0.0636,-0.0236,-0.0436,-0.0370,-0.0440,-0.0310,0.0090,-0.0110,-0.0070,0.0060,0.0460,0.0260,0.0130,0.0530,0.0330,0.0400,0.0200,-0.0200,S
0.0822,0.2208,0.4558,0.3958,0.4208,0.4288,0.3878,0.1386,0.3736,0.3136,0.3386,0.3466,0.3056,0.2350,0.1750,0.2000,0.2080,0.1670,-0.0600,-0.0350,-0.0270,-0.0680,0.0250,0.0330,-0.0080,0.0080,-0.0330,-0.0410,S
0.2309,0.5722,1.0053,1.1263,1.1753,1.2263,1.2113,0.3412,0.7744,0.8954,0.9444,0.9954,0.9804,0.4332,0.5542,0.6032,0.6542,0.6392,0.1210,0.1700,0.2210,0.2060,0.0490,0.1000,0.0850,0.0510,0.0360,-0.0150,S
0.7699,1.6078,2.7434,3.3234,3.5004,3.5904,3.5194,0.8380,1.9736,2.5536,2.7306,2.8206,2.7496,1.1356,1.7156,1.8926,1.9826,1.9116,0.5800,0.7570,0.8470,0.7760,0.1770,0.2670,0.1960,0.0900,0.0190,-0.0710,S
0.2191,0.5418,0.9114,1.0434,1.0984,1.1524,1.1374,0.3227,0.6923,0.8243,0.8793,0.9333,0.9183,0.3696,0.5016,0.5566,0.6106,0.5956,0.1320,0.1870,0.2410,0.2260,0.0550,0.1090,0.0940,0.0540,0.0390,-0.0150,S
0.0879,0.2145,0.3603,0.4173,0.4623,0.4763,0.4563,0.1266,0.2725,0.3295,0.3745,0.3885,0.3685,0.1458,0.2028,0.2478,0.2618,0.2418,0.0570,0.1020,0.1160,0.0960,0.0450,0.0590,0.0390,0.0140,-0.0060,-0.0200,S
0.2829,0.7008,1.1531,1.3681,1.4201,1.4701,1.4451,0.4179,0.8702,1.0852,1.1372,1.1872,1.1622,0.4523,0.6673,0.7193,0.7693,0.7443,0.2150,0.2670,0.3170,0.2920,0.0520,0.1020,0.0770,0.0500,0.0250,-0.0250,S
0.2403,0.5915,0.9902,1.1622,1.2202,1.2652,1.2532,0.3513,0.7499,0.9219,0.9799,1.0249,1.0129,0.3987,0.5707,0.6287,0.6737,0.6617,0.1720,0.2300,0.2750,0.2630,0.0580,0.1030,0.0910,0.0450,0.0330,-0.0120,S
0.1637,0.4311,0.7742,0.8322,0.8812,0.9582,0.9292,0.2674,0.6105,0.6685,0.7175,0.7945,0.7655,0.3431,0.4011,0.4501,0.5271,0.4981,0.0580,0.1070,0.1840,0.1550,0.0490,0.1260,0.0970,0.0770,0.0480,-0.0290,S
0.1980,0.5108,0.8360,1.0220,1.0759,1.2439,1.2470,0.3128,0.6379,0.8239,0.8779,1.0459,1.0489,0.3251,0.5111,0.5651,0.7331,0.7361,0.1860,0.2400,0.4080,0.4110,0.0540,0.2220,0.2250,0.1680,0.1710,0.0030,S
0.0336,0.0874,0.2223,0.2273,0.2633,0.2573,0.2343,0.0538,0.1887,0.1937,0.2297,0.2237,0.2007,0.1349,0.1399,0.1759,0.1699,0.1469,0.0050,0.0410,0.0350,0.0120,0.0360,0.0300,0.0070,-0.0060,-0.0290,-0.0230,S
0.3464,0.8317,1.3891,1.6791,1.7791,1.7981,1.7561,0.4854,1.0428,1.3328,1.4328,1.4518,1.4098,0.5574,0.8474,0.9474,0.9664,0.9244,0.2900,0.3900,0.4090,0.3670,0.1000,0.1190,0.0770,0.0190,-0.0230,-0.0420,S
0.2804,0.6769,1.1216,1.3246,1.4166,1.4456,1.3986,0.3965,0.8412,1.0442,1.1362,1.1652,1.1182,0.4447,0.6477,0.7397,0.7687,0.7217,0.2030,0.2950,0.3240,0.2770,0.0920,0.1210,0.0740,0.0290,-0.0180,-0.0470,S
0.0195,0.0249,0.0916,0.0386,0.0416,0.0706,0.0426,0.0053,0.0721,0.0191,0.0221,0.0511,0.0231,0.0668,0.0138,0.0168,0.0458,0.0178,-0.0530,-0.0500,-0.0210,-0.0490,0.0030,0.0320,0.0040,0.0290,0.0010,-0.0280,S
0.3102,0.7359,1.2163,1.4783,1.5423,1.5723,1.5793,0.4257,0.9062,1.1682,1.2322,1.2622,1.2692,0.4804,0.7424,0.8064,0.8364,0.8434,0.2620,0.3260,0.3560,0.3630,0.0640,0.0940,0.1010,0.0300,0.0370,0.0070,S
0.1969,0.5099,0.8839,1.0149,1.0769,1.2209,1.2139,0.3130,0.6870,0.8180,0.8800,1.0240,1.0170,0.3740,0.5050,0.5670,0.7110,0.7040,0.1310,0.1930,0.3370,0.3300,0.0620,0.2060,0.1990,0.1440,0.1370,-0.0070,S
0.3250,0.8004,1.4133,1.6763,1.7743,1.8483,1.8463,0.4753,1.0882,1.3512,1.4492,1.5232,1.5212,0.6129,0.8759,0.9739,1.0479,1.0459,0.2630,0.3610,0.4350,0.4330,0.0980,0.1720,0.1700,0.0740,0.0720,-0.0020,S
0.3398,0.9084,1.6070,1.9120,1.9740,2.0770,2.0240,0.5686,1.2672,1.5722,1.6342,1.7372,1.6842,0.6986,1.0036,1.0656,1.1686,1.1156,0.3050,0.3670,0.4700,0.4170,0.0620,0.1650,0.1120,0.1030,0.0500,-0.0530,S
0.1572,0.3735,0.6401,0.7261,0.7661,0.6901,0.8471,0.2163,0.4829,0.5689,0.6089,0.5329,0.6899,0.2666,0.3526,0.3926,0.3166,0.4736,0.0860,0.1260,0.0500,0.2070,0.0400,-0.0360,0.1210,-0.0760,0.0810,0.1570,S
0.1616,0.4683,0.8941,0.9512,1.0012,1.0642,1.0552,0.3066,0.7325,0.7895,0.8395,0.9025,0.8935,0.4259,0.4829,0.5329,0.5959,0.5869,0.0570,0.1070,0.1700,0.1610,0.0500,0.1130,0.1040,0.0630,0.0540,-0.0090,S
0.2781,0.7102,1.2030,1.3220,1.3960,1.4430,1.4400,0.4321,0.9249,1.0439,1.1179,1.1649,1.1619,0.4929,0.6119,0.6859,0.7329,0.7299,0.1190,0.1930,0.2400,0.2370,0.0740,0.1210,0.1180,0.0470,0.0440,-0.0030,S
0.0872,0.2340,0.4305,0.4025,0.4405,0.4845,0.4405,0.1469,0.3434,0.3154,0.3534,0.3974,0.3534,0.1965,0.1685,0.2065,0.2505,0.2065,-0.0280,0.0100,0.0540,0.0100,0.0380,0.0820,0.0380,0.0440,0.0000,-0.0440,S
0.3220,0.7724,1.2758,1.5598,1.6148,1.6488,1.6058,0.4504,0.9537,1.2377,1.2927,1.3267,1.2837,0.5034,0.7874,0.8424,0.8764,0.8334,0.2840,0.3390,0.3730,0.3300,0.0550,0.0890,0.0460,0.0340,-0.0090,-0.0430,S
0.2935,0.7185,1.2145,1.4905,1.5105,1.5595,1.5175,0.4251,0.9210,1.1970,1.2170,1.2660,1.2240,0.4960,0.7720,0.7920,0.8410,0.7990,0.2760,0.2960,0.3450,0.3030,0.0200,0.0690,0.0270,0.0490,0.0070,-0.0420,S
0.5842,1.2687,2.1792,2.7452,2.8722,2.9242,2.8642,0.6845,1.5950,2.1610,2.2880,2.3400,2.2800,0.9104,1.4764,1.6034,1.6554,1.5954,0.5660,0.6930,0.7450,0.6850,0.1270,0.1790,0.1190,0.0520,-0.0080,-0.0600,S
0.0825,0.2147,0.4338,0.4048,0.4898,0.5228,0.4998,0.1322,0.3513,0.3223,0.4073,0.4403,0.4173,0.2191,0.1901,0.2751,0.3081,0.2851,-0.0290,0.0560,0.0890,0.0660,0.0850,0.1180,0.0950,0.0330,0.0100,-0.0230,S
0.5250,1.1632,2.0314,2.4924,2.5904,2.7184,2.5794,0.6382,1.5063,1.9673,2.0653,2.1933,2.0543,0.8682,1.3292,1.4272,1.5552,1.4162,0.4610,0.5590,0.6870,0.5480,0.0980,0.2260,0.0870,0.1280,-0.0110,-0.1390,S
0.1237,0.3419,0.6298,0.7048,0.7808,0.8008,0.7838,0.2182,0.5062,0.5812,0.6572,0.6772,0.6602,0.2880,0.3630,0.4390,0.4590,0.4420,0.0750,0.1510,0.1710,0.1540,0.0760,0.0960,0.0790,0.0200,0.0030,-0.0170,S
0.0294,0.1135,0.2074,0.2444,0.2784,0.3434,0.3094,0.0840,0.1780,0.2150,0.2490,0.3140,0.2800,0.0940,0.1310,0.1650,0.2300,0.1960,0.0370,0.0710,0.1360,0.1020,0.0340,0.0990,0.0650,0.0650,0.0310,-0.0340,S
0.2100,0.5240,0.8766,1.0196,1.0626,1.1126,1.0916,0.3140,0.6666,0.8096,0.8526,0.9026,0.8816,0.3526,0.4956,0.5386,0.5886,0.5676,0.1430,0.1860,0.2360,0.2150,0.0430,0.0930,0.0720,0.0500,0.0290,-0.0210,S
0.2419,0.5953,0.9988,1.1698,1.2178,1.2928,1.2668,0.3535,0.7569,0.9279,0.9759,1.0509,1.0249,0.4034,0.5744,0.6224,0.6974,0.6714,0.1710,0.2190,0.2940,0.2680,0.0480,0.1230,0.0970,0.0750,0.0490,-0.0260,S
0.0397,0.1317,0.2550,0.2830,0.3130,0.3120,0.2750,0.0920,0.2153,0.2433,0.2733,0.2723,0.2353,0.1233,0.1513,0.1813,0.1803,0.1433,0.0280,0.0580,0.0570,0.0200,0.0300,0.0290,-0.0080,-0.0010,-0.0380,-0.0370,S
0.0531,0.1053,0.1988,0.2008,0.2538,0.2088,0.3368,0.0522,0.1457,0.1477,0.2007,0.1557,0.2837,0.0936,0.0956,0.1486,0.1036,0.2316,0.0020,0.0550,0.0100,0.1380,0.0530,0.0080,0.1360,-0.0450,0.0830,0.1280,S
0.2725,0.6617,1.1252,1.3772,1.4132,1.4412,1.3962,0.3893,0.8527,1.1047,1.1407,1.1687,1.1237,0.4635,0.7155,0.7515,0.7795,0.7345,0.2520,0.2880,0.3160,0.2710,0.0360,0.0640,0.0190,0.0280,-0.0170,-0.0450,S
-0.0437,-0.1499,-0.2924,-0.3904,-0.4284,-0.4374,-0.5104,-0.1062,-0.2486,-0.3466,-0.3846,-0.3936,-0.4666,-0.1424,-0.2404,-0.2784,-0.2874,-0.3604,-0.0980,-0.1360,-0.1450,-0.2180,-0.0380,-0.0470,-0.1200,-0.0090,-0.0820,-0.0730,S
0.1754,1.2680,2.0951,2.3591,2.5131,2.6331,2.6351,1.0926,1.9196,2.1836,2.3376,2.4576,2.4596,0.8270,1.0910,1.2450,1.3650,1.3670,0.2640,0.4180,0.5380,0.5400,0.1540,0.2740,0.2760,0.1200,0.1220,0.0020,S
0.2403,0.6075,0.9749,1.1729,1.2579,1.2929,1.2789,0.3672,0.7346,0.9326,1.0176,1.0526,1.0386,0.3674,0.5654,0.6504,0.6854,0.6714,0.1980,0.2830,0.3180,0.3040,0.0850,0.1200,0.1060,0.0350,0.0210,-0.0140,S
-0.0002,-0.0227,-0.0230,-0.0570,-0.0510,-0.0310,-0.0730,-0.0225,-0.0228,-0.0568,-0.0508,-0.0308,-0.0728,-0.0002,-0.0342,-0.0282,-0.0082,-0.0502,-0.0340,-0.0280,-0.0080,-0.0500,0.0060,0.0260,-0.0160,0.0200,-0.0220,-0.0420,S
0.2678,0.6583,1.0972,1.2982,1.3572,1.4062,1.4052,0.3906,0.8294,1.0304,1.0894,1.1384,1.1374,0.4388,0.6398,0.6988,0.7478,0.7468,0.2010,0.2600,0.3090,0.3080,0.0590,0.1080,0.1070,0.0490,0.0480,-0.0010,S
0.2385,0.6103,1.0749,1.1139,1.1669,1.1909,1.1789,0.3718,0.8364,0.8754,0.9284,0.9524,0.9404,0.4646,0.5036,0.5566,0.5806,0.5686,0.0390,0.0920,0.1160,0.1040,0.0530,0.0770,0.0650,0.0240,0.0120,-0.0120,S
0.3594,0.8407,1.4117,1.7417,1.7647,1.8287,1.7867,0.4813,1.0523,1.3823,1.4053,1.4693,1.4273,0.5710,0.9010,0.9240,0.9880,0.9460,0.3300,0.3530,0.4170,0.3750,0.0230,0.0870,0.0450,0.0640,0.0220,-0.0420,S
0.3002,0.7130,1.1496,1.4046,1.4606,1.4956,1.4986,0.4128,0.8493,1.1043,1.1603,1.1953,1.1983,0.4366,0.6916,0.7476,0.7826,0.7856,0.2550,0.3110,0.3460,0.3490,0.0560,0.0910,0.0940,0.0350,0.0380,0.0030,S
0.0657,0.1377,0.2646,0.2586,0.2936,0.3206,0.3346,0.0720,0.1990,0.1930,0.2280,0.2550,0.2690,0.1270,0.1210,0.1559,0.1829,0.1970,-0.0060,0.0290,0.0560,0.0700,0.0350,0.0620,0.0760,0.0270,0.0410,0.0140,S
0.3229,0.7697,1.2769,1.5279,1.5029,1.6269,1.5699,0.4468,0.9540,1.2050,1.1800,1.3040,1.2470,0.5072,0.7582,0.7332,0.8572,0.8002,0.2510,0.2260,0.3500,0.2930,-0.0250,0.0990,0.0420,0.1240,0.0670,-0.0570,S
0.1154,0.2902,0.4765,0.5515,0.6005,0.6315,0.6035,0.1748,0.3611,0.4361,0.4851,0.5161,0.4881,0.1863,0.2613,0.3103,0.3413,0.3133,0.0750,0.1240,0.1550,0.1270,0.0490,0.0800,0.0520,0.0310,0.0030,-0.0280,S
0.1770,0.4853,0.8397,0.9777,1.0447,1.0687,1.0897,0.3082,0.6626,0.8006,0.8676,0.8916,0.9126,0.3544,0.4924,0.5594,0.5834,0.6044,0.1380,0.2050,0.2290,0.2500,0.0670,0.0910,0.1120,0.0240,0.0450,0.0210,S
0.3470,0.8619,1.4970,1.6130,1.7210,1.8110,1.8190,0.5149,1.1500,1.2660,1.3740,1.4640,1.4720,0.6351,0.7511,0.8591,0.9491,0.9571,0.1160,0.2240,0.3140,0.3220,0.1080,0.1980,0.2060,0.0900,0.0980,0.0080,S
